apt_name,total Price,prefecture,city,town,line,station,way,walking time,area [m2],room,L,D,K,S,balcony [m2],date_year,date_month,age
「ご成約プレゼント対象」ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３-２５－８,都営三田線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,2019,3,6
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３,都営三田線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,2019,3,6
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３-25-8,都営三田線,春日,徒歩,8,71.77,3,1,1,1,0,10.28,2019,3,6
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３,都営大江戸線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,2019,3,6
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３,都営三田線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,2019,3,6
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３,都営三田線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,2019,3,6
ブランズ文京小石川レジデンス,178400000,東京,文京,小石川３,都営三田線,春日,徒歩,7,71.77,3,1,1,1,0,10.28,2019,3,6
ドゥ・トゥール　ＥＡＳＴ,179000000,東京,中央,晴海３,都営大江戸線,勝どき,徒歩,5,70.98,2,1,1,1,0,5.08,2015,10,10
勝どきビュータワー,179000000,東京,中央,勝どき１,都営大江戸線,勝どき,徒歩,1,67.04,2,1,1,1,0,1,2010,11,15
ドゥ・トゥール WEST棟,179500000,東京,中央,晴海３-13-2,都営大江戸線,勝どき,徒歩,5,70.7,2,1,1,1,1,5.08,2015,9,10
クレヴィア神楽坂,179500000,東京,新宿,西五軒町,東京メトロ東西線,神楽坂,徒歩,6,89.77,3,1,1,1,0,4.66,2013,9,12
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,ＪＲ山手線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,2024,6,1
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,ＪＲ山手線,渋谷,徒歩,9,54.09,2,1,1,1,0,11.61,2024,6,1
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,東京メトロ銀座線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,2024,6,1
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,2024,6,1
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,2024,6,1
六本木ヒルズレジデンス,179800000,東京,港,六本木６,都営大江戸線,麻布十番,徒歩,6,35.58,1,0,0,1,0,4,2003,4,22
グランリビオ表参道,179800000,東京,渋谷,渋谷２,ＪＲ山手線,渋谷,徒歩,8,54.09,2,1,1,1,0,11.61,2024,6,1
DEUX TOURS(ドゥ・トゥール) ,179800000,東京,中央,晴海３,都営大江戸線,勝どき,徒歩,5,70.98,2,1,1,1,0,5.08,2015,9,10
THE TOKYO TOWERS 東京タワーズSEA,179800000,東京,中央,勝どき６-3-1,都営大江戸線,勝どき,徒歩,7,82.78,3,1,1,1,0,8.22,2008,1,17
グランリビオ表参道,179800000,東京,渋谷,渋谷２,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,2024,6,1
ザ・パークハウス晴海タワーズ ティアロレジデンス,179800000,東京,中央,晴海２-108,都営大江戸線,勝どき,徒歩,10,73.12,2,1,1,1,0,13.81,2016,3,9
エフローレ日本橋,179800000,東京,中央,日本橋大伝馬町,東京メトロ日比谷線,小伝馬町,徒歩,4,76.47,3,1,1,1,0,6.56,2002,9,23
グランリビオ表参道,179800000,東京,渋谷,渋谷２,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,2024,6,1
グランリビオ表参道,179800000,東京,渋谷,渋谷２,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,2024,6,1
グランリビオ表参道,179800000,東京,渋谷,渋谷２,東京メトロ銀座線,渋谷,徒歩,7,54.09,2,1,1,1,0,-,2024,6,1
グランリビオ表参道,179800000,東京,渋谷,渋谷２-7-6,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,2024,6,1
グランリビオ表参道,179800000,東京,渋谷,渋谷２-７－６,東京メトロ半蔵門線,渋谷,徒歩,7,54.09,2,1,1,1,0,11.61,2024,6,1
グランリビオ表参道,179800000,東京,渋谷,渋谷２,東京メトロ半蔵門線,渋谷,徒歩,8,54.09,2,1,1,1,0,11.61,2024,6,1
ザ・パークハウス市ヶ谷,179800000,東京,新宿,市谷本村町,ＪＲ総武線,市ケ谷,徒歩,6,64.21,2,1,1,1,1,8.91,2020,11,5
センチュリーパークタワー,179800000,東京,中央,佃２,東京メトロ有楽町線,月島,徒歩,9,78.11,2,1,1,1,0,8.25,1999,1,26
ブランズ牛込柳町,179800000,東京,新宿,弁天町,都営大江戸線,牛込柳町,徒歩,5,72.17,2,1,1,1,1,-,2023,12,2
ＴＨＥ　ＴＯＫＹＯ　ＴＯＷＥＲＳ　ＭＩＤ　ＴＯＷＥＲ,179800000,東京,中央,勝どき６,都営大江戸線,勝どき,徒歩,6,86.86,3,1,1,1,0,7.39,2008,1,17
オープンレジデンシア恵比寿コート,179800000,東京,渋谷,恵比寿２,ＪＲ山手線,恵比寿,徒歩,12,64.4,3,1,1,1,0,5.62,2023,8,2
ＴＨＥ　ＴＯＫＹＯ　ＴＯＷＥＲＳ　ＳＥＡ　ＴＯＷＥＲ,179800000,東京,中央,勝どき６,都営大江戸線,勝どき,徒歩,8,84.06,2,1,1,1,0,7.11,2008,1,17
THE TOKYO TOWERS SEA TOWER,179800000,東京,中央,勝どき６,都営大江戸線,勝どき,徒歩,8,84.06,2,1,1,1,0,7.11,2008,1,17
晴海アイランドトリトンスクエアビュータワー,179980000,東京,中央,晴海１,都営大江戸線,月島,徒歩,6,101.86,3,1,1,1,0,33,1998,2,27
【クラッシィスイート赤坂】赤坂駅徒歩4分、南向き、眺…,180000000,東京,港,赤坂２,東京メトロ千代田線,赤坂,徒歩,4,55.92,2,1,1,1,0,9.34,2013,2,12
シティフロントタワー,180000000,東京,中央,佃１,東京メトロ有楽町線,月島,徒歩,6,113.38,1,1,1,1,0,7.58,1991,8,34
HARUMI FLAG SEA VILLAGE D棟,180000000,東京,中央,晴海５,都営大江戸線,勝どき,徒歩,18,85.73,2,1,1,1,0,16.78,2023,11,2
パークコート渋谷ザタワー,180000000,東京,渋谷,宇田川町,東急東横線,渋谷,徒歩,8,65.93,2,1,1,1,0,8.75,2020,7,5
パークタワー晴海,180000000,東京,中央,晴海２,東京メトロ有楽町線,月島,徒歩,12,72.86,3,1,1,1,0,13.56,2019,2,6
クラッシィタワー新宿御苑,180000000,東京,新宿,四谷４,東京メトロ丸ノ内線,新宿御苑前,徒歩,3,54.48,2,1,1,1,0,14.91,2024,11,1
ザ・トヨミタワー　マリン＆スカイ　ウエストウイング,180000000,東京,中央,豊海町2,都営大江戸線,勝どき,徒歩,10,79.16,3,1,1,1,0,12.42,2027,6,-2
パークタワー西新宿,180000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,61.71,2,1,1,1,0,10.3,2024,11,1
ランドステージ渋谷,180000000,東京,渋谷,円山町10-12,京王井の頭線,神泉,徒歩,3,97.26,2,1,1,1,0,5.86,1988,5,37
パークタワー勝どき サウス,182000000,東京,中央,勝どき４,都営大江戸線,勝どき,徒歩,2,57.99,2,1,1,1,0,10.65,2023,8,2
キャピタルマークタワー,182800000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,8,71.25,2,1,1,1,1,9.81,2007,10,18
南平台ハウス,183800000,東京,渋谷,南平台町,ＪＲ山手線,渋谷,徒歩,8,64.04,1,1,1,1,1,5.49,2002,3,23
南平台ハウス,183800000,東京,渋谷,南平台町,ＪＲ山手線,渋谷,徒歩,8,64.04,1,1,1,1,0,5.49,2002,3,23
アトラス白金台レジデンス,183800000,東京,港,白金台２,東京メトロ南北線,白金台,徒歩,9,70.02,3,1,1,1,0,10.82,2024,6,1
ザ・パークハウス西新宿タワー60,184000000,東京,新宿,西新宿５,東京メトロ丸ノ内線,西新宿,徒歩,9,78.96,3,1,1,1,0,12.77,2017,8,8
パークタワー西新宿,184000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.18,2,1,1,1,0,12.23,2024,11,1
パークタワー西新宿,184000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.18,2,1,1,1,0,12.23,2024,11,1
ライオンズ四谷タワーゲート,184000000,東京,新宿,四谷４,東京メトロ丸ノ内線,四谷三丁目,徒歩,5,79.02,3,1,1,1,0,4.22,2007,5,18
パークタワー西新宿,184000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.18,2,1,1,1,0,12.23,2024,11,1
ワールドシティタワーズ　キャピタルタワー,184800000,東京,港,港南４,ＪＲ山手線,品川,徒歩,14,82.89,2,1,1,1,0,5,2006,10,19
パークタワー晴海,184800000,東京,中央,晴海２,東京メトロ有楽町線,月島,徒歩,11,71.42,3,1,1,1,0,13.97,2019,2,6
グラツィオーソ神楽坂　ウエスト,184800000,東京,新宿,東五軒町,東京メトロ東西線,神楽坂,徒歩,8,116.75,3,1,1,1,0,13.05,2005,1,20
ワールドシティタワーズ　アクアタワー,184900000,東京,港,港南４,ＪＲ山手線,品川,徒歩,15,79.69,3,1,1,1,0,11.37,2005,10,20
DEUX TOURS CANAL&SPA（ドゥ・トゥ…,185000000,東京,中央,晴海３,都営大江戸線,勝どき,徒歩,5,72.95,2,1,1,1,0,7.57,2015,9,10
アリビオーレ神楽坂,185000000,東京,新宿,東五軒町,東京メトロ東西線,神楽坂,徒歩,8,75.59,3,1,1,1,0,13.95,2002,1,23
パークタワー晴海,185000000,東京,中央,晴海２,都営大江戸線,月島,徒歩,12,82.27,2,1,1,1,0,18.49,2019,5,6
THE TOKYO TOWERS SEA TOWER,185000000,東京,中央,勝どき６,都営大江戸線,勝どき,徒歩,6,78.47,3,1,1,1,0,6.48,2008,1,17
パークタワー西新宿,185000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.1,2,1,1,1,0,12.55,2024,11,1
ＴＨＥＳＡＮＭＡＩＳＯＮ白金台五丁目,185000000,東京,港,白金台５,東京メトロ南北線,白金台,徒歩,9,77.18,2,1,1,1,0,4.5,2021,5,4
パークタワー西新宿,185000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.1,2,1,1,1,0,12.55,2024,11,1
西新宿パークサイドタワー・西新宿三井ビルディング,185000000,東京,新宿,西新宿６,東京メトロ丸ノ内線,西新宿,徒歩,8,97.85,3,1,1,1,0,19.35,1997,11,28
パークタワー晴海,185000000,東京,中央,晴海２,東京メトロ有楽町線,豊洲,徒歩,13,82.27,2,1,1,1,0,18.49,2019,5,6
芝浦アイランドケープタワー,185000000,東京,港,芝浦４-19-1,ＪＲ山手線,田町,徒歩,12,82.17,3,1,1,1,0,-,2006,12,19
赤坂パークマンション,185000000,東京,港,赤坂７-6-7,東京メトロ千代田線,赤坂,徒歩,6,116.63,2,1,1,1,0,4,1975,12,50
パークタワー西新宿,185000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.1,2,1,1,1,0,12.55,2024,11,1
芝浦アイランドケープタワー,185000000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,12,82.17,3,1,1,1,0,-,2006,10,19
芝浦アイランドケープタワー,185000000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,12,82.17,3,1,1,1,0,13.1,2006,10,19
ベイクレストタワー,185000000,東京,港,港南３,東京モノレール,天王洲アイル,徒歩,13,108.98,3,1,1,1,0,31.6,2005,8,20
芝浦アイランドケープタワー,185000000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,12,82.17,3,1,1,1,0,-,2006,10,19
ドゥ・トゥール　イースト,185000000,東京,中央,晴海３,都営大江戸線,勝どき,徒歩,5,70.98,2,1,1,1,0,5.08,2015,9,10
芝浦アイランドケープタワー,185000000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,12,82.17,3,1,1,1,1,1,2006,10,19
ベイクレストタワー,185000000,東京,港,港南３,東京モノレール,天王洲アイル,徒歩,13,108.98,3,1,1,1,0,31.6,2005,8,20
芝浦アイランドケープタワー,185000000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,13,82.17,3,1,1,1,0,13.1,2006,10,19
芝浦アイランドケープタワー,185000000,東京,港,芝浦４-19-1,ＪＲ山手線,田町,徒歩,12,82.17,3,1,1,1,1,1,2006,10,19
パークタワー晴海,185000000,東京,中央,晴海２,東京メトロ有楽町線,月島,徒歩,12,72.94,3,1,1,1,0,16.59,2019,2,6
芝浦アイランドケープタワー,185000000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,12,82.17,3,1,1,1,0,-,2006,10,19
ベイクレストタワー,185000000,東京,港,港南３,りんかい線,天王洲アイル,徒歩,13,108.98,3,1,1,1,0,31.6,2005,8,20
ベイクレストタワー,185000000,東京,港,港南３,東京モノレール,天王洲アイル,徒歩,13,108.98,3,1,1,1,0,31.6,2005,8,20
パークタワー西新宿,186000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.18,2,1,1,1,0,12.23,2024,11,1
パークタワー西新宿,186000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.18,2,1,1,1,0,12.23,2024,11,1
パークタワー西新宿,186000000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,62.18,2,1,1,1,0,12.23,2024,11,1
芝浦アイランドケープタワー,188000000,東京,港,芝浦４,ＪＲ山手線,田町,徒歩,12,80.39,3,1,1,1,0,14.01,2006,10,19
新橋プラザビルコアレジデンス,188000000,東京,港,新橋４-9-1,ＪＲ山手線,新橋,徒歩,3,66.42,2,1,1,1,0,4.74,2011,3,14
THE TOKYO TOWERS MID TOWER,188000000,東京,中央,勝どき６-3-2,都営大江戸線,勝どき,徒歩,6,90.38,3,1,1,1,0,8.8,2008,1,17
グランスイート八丁堀,188000000,東京,中央,湊２,東京メトロ有楽町線,新富町,徒歩,6,74.04,2,1,1,1,0,8.24,2015,6,10
THE　TOKYO　TOWERS　MID TOWER,188000000,東京,中央,勝どき６-3-2,都営大江戸線,勝どき,徒歩,6,90.38,3,1,1,1,0,8.8,2008,1,17
パークタワー晴海,188000000,東京,中央,晴海２-2-42,都営大江戸線,勝どき,徒歩,10,70.84,3,1,1,1,0,17.2,2019,10,6
HARUMI FLAG PARK VILLAGE T…,188000000,東京,中央,晴海５,都営大江戸線,勝どき,徒歩,20,75.25,3,1,1,1,0,17.7,2025,10,0
グランスイート八丁堀,188000000,東京,中央,湊２-5-10,東京メトロ有楽町線,新富町,徒歩,6,74.04,2,1,1,1,0,8.24,2015,6,10
ワールドシティタワーズ　アクアタワー,188000000,東京,港,港南４,ＪＲ山手線,品川,徒歩,15,88.56,3,1,1,1,0,12.87,2005,10,20
クイーンズパレス東京中央,188000000,東京,中央,八丁堀４,東京メトロ日比谷線,八丁堀,徒歩,2,79.62,2,1,1,1,1,7.58,2000,2,25
パークタワー晴海,188000000,東京,中央,晴海２,東京メトロ有楽町線,月島,徒歩,12,70.84,3,1,1,1,0,17.2,2019,2,6
ブランズ渋谷常盤松,188000000,東京,渋谷,東４,東京メトロ千代田線,表参道,徒歩,14,70.79,2,1,1,1,0,-,2017,9,8
パークタワー晴海,188000000,東京,中央,晴海２-2-42,東京メトロ有楽町線,月島,徒歩,12,70.84,3,1,1,1,0,17.2,2019,2,6
コスモポリス品川,189000000,東京,港,港南３-6-21,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川,189000000,東京,港,港南３-6-21,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,19.44,2005,2,20
パークスクエア文京音羽,189000000,東京,文京,音羽１,東京メトロ有楽町線,護国寺,徒歩,6,84.39,2,1,1,1,0,10.72,2004,1,21
コスモポリス品川,189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川,189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川,189000000,東京,港,港南３-6-21,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,-,2005,2,20
コスモポリス品川,189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川,189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川,189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川,189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,13,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川,189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川,189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,11,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川,189000000,東京,港,港南３-6-21,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,19.44,2005,2,20
ザ・晴海レジデンス,189000000,東京,中央,晴海５,都営大江戸線,勝どき,徒歩,10,100.5,2,1,1,1,0,16.15,2009,3,16
コスモポリス品川,189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,11,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川(24階/40階建),189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,13,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川,189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,19.44,2005,2,20
コスモポリス品川,189000000,東京,港,港南３,ＪＲ山手線,品川,徒歩,10,82.07,2,1,1,1,0,19.44,2005,2,20
東京レジデンス,189800000,東京,千代田,飯田橋２,東京メトロ半蔵門線,九段下,徒歩,4,70.29,2,1,1,1,1,37.6,2003,2,22
パークタワー西新宿,189800000,東京,新宿,西新宿５,都営大江戸線,西新宿五丁目,徒歩,6,60.45,2,1,1,1,0,1.12,2024,11,1
勝どきザ・タワー,189800000,東京,中央,勝どき５,都営大江戸線,勝どき,徒歩,7,70.01,2,1,1,1,0,12.04,2016,11,9
勝どきザ・タワー,189800000,東京,中央,勝どき５,都営大江戸線,勝どき,徒歩,7,70.01,2,1,1,1,0,12.04,2016,11,9
晴海フラッグ　HARUMI　FLAG　 SEA　VI…,189800000,東京,中央,晴海５,都営大江戸線,勝どき,徒歩,16,90.09,3,1,1,1,0,18.27,2023,10,2
ザ・パークハウス晴海タワーズ　クロノレジデンス,189800000,東京,中央,晴海２,都営大江戸線,勝どき,徒歩,11,86.93,2,1,1,1,1,14.53,2013,10,12
勝どきザ・タワー,189800000,東京,中央,勝どき５,都営大江戸線,勝どき,徒歩,7,70.01,2,1,1,1,0,12.04,2016,11,9
アトラス白金台レジデンス (4F),189800000,東京,港,白金台２,都営浅草線,高輪台,徒歩,3,70.02,3,1,1,1,0,10.82,2024,6,1
勝どきザ・タワー,189800000,東京,中央,勝どき５,都営大江戸線,勝どき,徒歩,7,81.2,3,1,1,1,0,9.87,2016,11,9
ベルテ参宮橋Ⅱ,189800000,東京,渋谷,代々木３,小田急線,参宮橋,徒歩,5,97.15,3,1,1,1,0,39.4,1987,10,38
勝どきザ・タワー,189800000,東京,中央,勝どき５,都営大江戸線,勝どき,徒歩,7,81.2,3,1,1,1,0,9.87,2016,11,9
クラウン青山,189900000,東京,渋谷,神宮前３,東京メトロ銀座線,外苑前,徒歩,7,104.01,2,1,1,1,0,8.53,1979,8,46
クラウン青山,189900000,東京,渋谷,神宮前３,東京メトロ銀座線,外苑前,徒歩,7,104.01,3,1,1,1,0,8.53,1979,8,46
トルナーレ日本橋浜町,189900000,東京,中央,日本橋浜町３,東京メトロ半蔵門線,水天宮前,徒歩,6,78.62,3,1,1,1,0,16.7,2005,8,20
グランスイート麻布台ヒルトップタワー,190000000,東京,港,麻布台３,東京メトロ南北線,六本木一丁目,徒歩,10,45.66,1,1,1,1,0,6.48,2014,1,11
ヴェ一ゼント芝の杜,190000000,東京,港,芝公園３,東京メトロ日比谷線,神谷町,徒歩,6,67.56,2,1,1,1,0,9.6,2005,2,20
ＴＯＫＹＯ　ＳＥＡ　ＳＯＵＴＨ　ブランファーレ,190000000,東京,港,港南４-7-55,ＪＲ山手線,品川,徒歩,12,95.67,3,1,1,1,0,14.43,2004,6,21
ザ・神宮前レジデンス,190000000,東京,渋谷,神宮前３,東京メトロ銀座線,外苑前,徒歩,7,65.58,2,1,1,1,0,4.92,2013,5,12
パークタワー晴海,190000000,東京,中央,晴海２,東京メトロ有楽町線,月島,徒歩,12,69.39,3,1,1,1,0,18.53,2019,2,6
